"","X","geschl","flexi","ziele","entsch","kooperation","ueberzeugen","analyse","ma.steuern","ma.entw"
"1",2,"männlich",-1.38360587937932,-1.34366314139383,-0.631616480184777,0.111174381589758,-1.20470192738353,0.496387237029596,-0.888986838271297,-0.229289634304445
"2",3,"männlich",-1.88738799848738,-1.14832478345721,-2.08064778015415,-1.47625494653678,-0.532236036701191,1.2480821301499,-0.648766389675523,-1.03869448181979
"3",4,"männlich",-0.124150581609169,-0.171632993774104,0.196401405512005,-0.352205585519568,-0.532236036701191,-0.496979918179488,0.0718949561117991,-1.16434677099278
"4",5,"männlich",0.127740477944861,1.19573551178224,0.817414819784591,-1.03253244043094,1.0368510415576,0.165264851959901,1.51321764768644,-0.624743539315883
"5",7,"männlich",0.127740477944861,1.00039715384562,0.196401405512005,-0.569152473321613,-0.0839254429129656,0.165264851959901,0.792556301899121,-0.624743539315883
"6",8,"männlich",0.127740477944861,-0.757648067583965,0.4034058769362,0.111174381589758,-0.308080739807078,-0.496979918179488,0.0718949561117991,0.580115213210902
"7",11,"männlich",-1.88738799848738,-0.952986425520586,-0.838620951608973,-0.569152473321613,-2.5496337087482,-1.49034707338857,-1.36942773546285,-1.30849609765824
"8",12,"männlich",0.379631537498892,-0.171632993774104,0.196401405512005,-0.342376855017823,1.0368510415576,0.165264851959901,-0.648766389675523,-0.499091250142894
"9",13,"männlich",-0.124150581609169,0.609720437972378,0.4034058769362,0.111174381589758,0.588540447769372,0.165264851959901,0.312115404707574,-0.354941923477434
"10",14,"männlich",0.127740477944861,-0.952986425520586,-0.217607537336386,0.111174381589758,-0.308080739807078,-0.165857533109793,-0.888986838271297,-0.229289634304445
"11",15,"männlich",-0.124150581609169,-0.562309709647345,0.4034058769362,-0.578981203823359,-0.756391333595304,-0.496979918179488,-0.408545941079748,0.0405119815340044
"12",16,"männlich",0.127740477944861,0.219043722099137,0.196401405512005,1.01827685480492,0.140229853981147,-0.0764074101288791,0.792556301899121,0.849916829049351
"13",17,"männlich",1.89097789482308,1.7817505855921,2.88745953402655,-2.61996176855747,2.15762752602816,1.82087677730838,1.99365854487799,-1.43414838683123
"14",18,"männlich",-0.627932700717231,-1.53900149933045,-1.25262989445736,-0.569152473321613,-0.0839254429129656,-0.496979918179488,-0.168325492483975,0.0405119815340044
"15",19,"männlich",1.38719577571501,1.39107386971886,1.43842823405718,0.111174381589758,1.48516163534582,1.82087677730838,0.792556301899121,0.849916829049351
"16",20,"männlich",1.13530471616098,1.19573551178224,0.817414819784591,-1.03253244043094,1.0368510415576,0.827509622099287,1.27299719909067,-1.70395000266968
"17",21,"männlich",1.38719577571501,1.19573551178224,0.610410348360396,1.24505247310871,1.48516163534582,0.496387237029596,0.792556301899121,1.1197184448878
"18",22,"männlich",-0.3760416411632,0.609720437972378,-0.217607537336386,0.564725618197338,-0.532236036701191,0.254714974940815,0.312115404707574,0.849916829049351
"19",23,"männlich",-0.879823760271261,-0.562309709647345,-0.631616480184777,-0.569152473321613,-0.308080739807078,-0.496979918179488,-0.888986838271297,-0.229289634304445
"20",24,"männlich",1.38719577571501,1.19573551178224,1.02441929120879,-1.25930805873473,1.26100633845171,0.165264851959901,1.99365854487799,1.92912329240315
"21",25,"männlich",-0.124150581609169,0.414382080035757,-0.631616480184777,0.111174381589758,-0.308080739807078,0.58583736001051,-0.888986838271297,-0.499091250142894
"22",26,"männlich",-0.124150581609169,0.0237053641625163,-1.25262989445736,-0.352205585519568,1.0368510415576,-0.496979918179488,0.312115404707574,-0.229289634304445
"23",27,"männlich",0.379631537498892,-0.366971351710725,1.43842823405718,-0.125429967215778,-0.756391333595304,1.48975439223868,-0.168325492483975,-0.229289634304445
